timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id
2025-03-07 11:26:30.229072,none,-1033,7907,-2113,36,-15,19,user1
2025-03-07 11:26:30.234104,none,-1055,7870,-2135,34,-15,22,user1
2025-03-07 11:26:30.239138,none,-1068,7897,-2141,24,-13,24,user1
2025-03-07 11:26:30.244168,none,-1102,7854,-2144,17,-10,26,user1
2025-03-07 11:26:30.249582,none,-1032,7844,-2143,-4,-2,34,user1
2025-03-07 11:26:30.254622,none,-1030,7851,-2122,-13,-1,37,user1
2025-03-07 11:26:30.259656,none,-1003,7824,-2134,-20,3,41,user1
2025-03-07 11:26:30.264684,none,-997,7900,-2111,-32,10,54,user1
2025-03-07 11:26:30.269711,none,-987,7924,-2109,-40,12,53,user1
2025-03-07 11:26:30.274294,none,-1003,7969,-2116,-38,15,55,user1
2025-03-07 11:26:30.279328,none,-981,7984,-2108,-35,18,52,user1
2025-03-07 11:26:30.284434,none,-963,8026,-2058,-26,21,46,user1
2025-03-07 11:26:30.289490,none,-946,7994,-2079,-16,23,42,user1
2025-03-07 11:26:30.293575,none,-931,8060,-2055,-8,20,35,user1
2025-03-07 11:26:30.298635,none,-943,8072,-2055,3,24,30,user1
2025-03-07 11:26:30.303831,none,-942,8046,-2060,14,24,24,user1
2025-03-07 11:26:30.310173,none,-962,8021,-2029,28,24,14,user1
2025-03-07 11:26:30.315259,none,-963,7991,-2026,37,24,9,user1
2025-03-07 11:26:30.320117,none,-981,7969,-2049,44,23,10,user1
2025-03-07 11:26:30.325140,none,-994,7948,-2076,57,20,17,user1
2025-03-07 11:26:30.330154,none,-1023,7886,-2079,60,21,23,user1
2025-03-07 11:26:30.334821,none,-1012,7981,-2047,63,24,30,user1
2025-03-07 11:26:30.339865,none,-1006,7982,-2052,66,26,31,user1
2025-03-07 11:26:30.344931,none,-919,7883,-2083,56,29,41,user1
2025-03-07 11:26:30.350135,none,-894,7879,-2121,37,31,44,user1
2025-03-07 11:26:30.355196,none,-901,7865,-2123,22,32,48,user1
2025-03-07 11:26:30.360453,none,-875,7853,-2091,-10,35,54,user1
2025-03-07 11:26:30.365516,none,-860,7851,-2098,-30,36,55,user1
2025-03-07 11:26:30.370556,none,-845,7856,-2103,-45,34,60,user1
2025-03-07 11:26:30.375590,none,-902,7927,-2102,-55,32,67,user1
2025-03-07 11:26:30.380622,none,-883,7953,-2002,-62,27,75,user1
2025-03-07 11:26:30.385653,none,-873,7973,-2018,-61,25,77,user1
2025-03-07 11:26:30.389939,none,-860,7996,-1984,-54,25,77,user1
2025-03-07 11:26:30.394978,none,-841,8076,-1967,-50,27,75,user1
2025-03-07 11:26:30.400040,none,-831,8034,-1994,-39,23,71,user1
2025-03-07 11:26:30.405129,none,-855,8014,-1994,-26,23,62,user1
2025-03-07 11:26:30.410171,none,-870,7913,-1974,-24,22,60,user1
2025-03-07 11:26:30.415217,none,-856,7842,-1951,-25,23,60,user1
2025-03-07 11:26:30.420301,none,-822,7819,-1941,-29,22,70,user1
2025-03-07 11:26:30.425402,none,-781,7929,-1945,-36,8,90,user1
2025-03-07 11:26:30.430456,none,-786,7932,-1964,-40,2,97,user1
2025-03-07 11:26:30.434954,none,-773,7944,-1945,-44,-9,106,user1
2025-03-07 11:26:30.440026,none,-808,7939,-1934,-53,-20,109,user1
2025-03-07 11:26:30.445094,none,-837,7929,-1913,-68,-36,117,user1
2025-03-07 11:26:30.450305,none,-801,7933,-1913,-74,-43,119,user1
2025-03-07 11:26:30.455331,none,-832,7952,-1941,-81,-51,123,user1
2025-03-07 11:26:30.460412,none,-764,8023,-1943,-83,-65,124,user1
2025-03-07 11:26:30.465443,none,-802,8061,-1929,-77,-70,122,user1
2025-03-07 11:26:30.470471,none,-812,8118,-1891,-66,-71,117,user1
2025-03-07 11:26:30.475504,none,-820,8264,-1857,-49,-68,109,user1
2025-03-07 11:26:30.480938,up,-951,8850,-1669,42,-45,73,user1
2025-03-07 11:26:30.486105,up,-684,7124,-2251,92,-32,74,user1
2025-03-07 11:26:30.491256,up,-648,7148,-2406,30,-45,94,user1
2025-03-07 11:26:30.495823,up,-774,7573,-2295,-29,-54,106,user1
2025-03-07 11:26:30.500898,up,-694,7804,-2128,-119,-55,89,user1
2025-03-07 11:26:30.505926,up,-756,7934,-2043,-145,-42,78,user1
2025-03-07 11:26:30.510955,up,-802,8046,-1973,-145,-27,73,user1
2025-03-07 11:26:30.515986,up,-810,8180,-1983,-130,-14,72,user1
2025-03-07 11:26:30.521013,up,-846,8062,-1988,-94,4,63,user1
2025-03-07 11:26:30.526042,up,-849,8016,-1990,-89,12,57,user1
2025-03-07 11:26:30.531068,up,-851,8028,-1973,-81,17,55,user1
2025-03-07 11:26:30.536087,up,-876,8019,-1961,-71,20,56,user1
2025-03-07 11:26:30.541111,up,-852,8048,-1895,-51,23,62,user1
2025-03-07 11:26:30.545664,up,-811,8024,-1892,-38,22,66,user1
2025-03-07 11:26:30.550880,up,-785,7997,-1942,-33,16,64,user1
2025-03-07 11:26:30.555561,up,-786,7971,-1910,-31,8,62,user1
2025-03-07 11:26:30.560584,up,-755,7924,-1928,-44,-8,62,user1
2025-03-07 11:26:30.565613,up,-776,7985,-1897,-46,-17,62,user1
2025-03-07 11:26:30.570652,up,-756,8002,-1895,-48,-21,59,user1
2025-03-07 11:26:30.575477,up,-787,8092,-1919,-38,-26,61,user1
2025-03-07 11:26:30.580514,up,-801,8240,-1913,-2,-33,52,user1
2025-03-07 11:26:30.585586,up,-811,8239,-1907,20,-31,46,user1
2025-03-07 11:26:30.590627,up,-836,8212,-1901,43,-32,38,user1
2025-03-07 11:26:30.595324,up,-792,8246,-1906,66,-27,28,user1
2025-03-07 11:26:30.600436,up,-776,8210,-1934,102,-16,9,user1
2025-03-07 11:26:30.605493,up,-799,8197,-1957,122,-10,4,user1
2025-03-07 11:26:30.609647,up,-794,8141,-1961,133,-5,-2,user1
2025-03-07 11:26:30.614692,up,-799,8070,-1986,140,0,-10,user1
2025-03-07 11:26:30.619741,up,-832,8029,-2012,147,4,-12,user1
2025-03-07 11:26:30.624774,up,-841,7890,-2031,131,14,-20,user1
2025-03-07 11:26:30.629855,up,-817,7863,-2063,115,17,-22,user1
2025-03-07 11:26:30.634892,up,-793,7899,-2095,100,20,-26,user1
2025-03-07 11:26:30.639587,up,-801,7884,-2105,86,20,-30,user1
2025-03-07 11:26:30.644625,none,-748,7795,-2122,60,24,-25,user1
2025-03-07 11:26:30.649897,none,-724,7697,-2138,44,26,-25,user1
2025-03-07 11:26:30.654975,none,-660,7538,-2234,17,24,-18,user1
2025-03-07 11:26:30.660008,none,-651,7320,-2299,-26,15,-7,user1
2025-03-07 11:26:30.665047,none,-788,8245,-2034,-164,-9,0,user1
2025-03-07 11:26:30.670076,none,-1028,9068,-1579,-125,0,-26,user1
2025-03-07 11:26:30.674305,none,-994,8757,-1574,-39,26,-58,user1
2025-03-07 11:26:30.679356,none,-876,8402,-1723,42,44,-74,user1
2025-03-07 11:26:30.684525,none,-756,8001,-1962,137,63,-74,user1
2025-03-07 11:26:30.689568,none,-739,7897,-2053,150,58,-77,user1
2025-03-07 11:26:30.694614,none,-742,7786,-2060,141,47,-86,user1
2025-03-07 11:26:30.699336,none,-783,7753,-2037,123,44,-94,user1
2025-03-07 11:26:30.704481,none,-721,7800,-2048,82,36,-114,user1
2025-03-07 11:26:30.709511,none,-724,7855,-2044,71,28,-124,user1
2025-03-07 11:26:30.714547,none,-758,7830,-2039,67,26,-131,user1
2025-03-07 11:26:30.719579,none,-813,7792,-2039,57,24,-134,user1
2025-03-07 11:26:30.724612,none,-807,7785,-2077,37,21,-129,user1
2025-03-07 11:26:32.998784,none,-763,7941,-2082,4,0,0,user1
2025-03-07 11:26:33.003829,none,-758,7907,-2093,1,1,-4,user1
2025-03-07 11:26:33.008860,none,-770,7899,-2101,-3,3,-3,user1
2025-03-07 11:26:33.013883,none,-781,7908,-2083,-9,2,-1,user1
2025-03-07 11:26:33.018203,none,-789,7909,-2077,-11,3,3,user1
2025-03-07 11:26:33.023242,none,-810,7948,-2081,-11,6,6,user1
2025-03-07 11:26:33.028376,none,-825,7947,-2079,-15,4,15,user1
2025-03-07 11:26:33.033402,none,-765,7902,-2065,-24,5,19,user1
2025-03-07 11:26:33.038652,none,-811,7923,-2031,-27,6,19,user1
2025-03-07 11:26:33.043749,none,-809,7937,-2042,-33,7,21,user1
2025-03-07 11:26:33.048787,none,-727,7923,-2063,-43,4,22,user1
2025-03-07 11:26:33.053831,none,-767,7945,-2065,-44,0,22,user1
2025-03-07 11:26:33.058873,none,-735,8000,-2029,-45,0,25,user1
2025-03-07 11:26:33.063006,none,-761,8027,-2037,-40,-3,23,user1
2025-03-07 11:26:33.068074,none,-776,8037,-2008,-33,-6,25,user1
2025-03-07 11:26:33.072858,none,-765,8042,-2020,-12,-12,16,user1
2025-03-07 11:26:33.077890,none,-785,8063,-2034,-1,-13,13,user1
2025-03-07 11:26:33.082928,none,-744,8067,-2021,7,-12,11,user1
2025-03-07 11:26:33.087955,none,-789,7991,-2035,12,-11,5,user1
2025-03-07 11:26:33.093003,none,-789,7994,-2044,14,-9,-1,user1
2025-03-07 11:26:33.098088,none,-782,8005,-2075,17,-8,-6,user1
2025-03-07 11:26:33.103125,none,-800,7949,-2092,9,-14,-8,user1
2025-03-07 11:26:33.108156,none,-809,7948,-2087,1,-13,-7,user1
2025-03-07 11:26:33.113191,none,-828,8002,-2064,-7,-9,-4,user1
2025-03-07 11:26:33.118041,none,-841,8019,-2041,-6,-9,-2,user1
2025-03-07 11:26:33.123078,none,-846,8008,-2050,-4,-5,0,user1
2025-03-07 11:26:33.128124,none,-836,8032,-2056,-6,-5,8,user1
2025-03-07 11:26:33.132856,none,-845,8035,-2088,-4,-5,8,user1
2025-03-07 11:26:33.138119,none,-848,8017,-2066,-5,-3,15,user1
2025-03-07 11:26:33.143162,none,-877,8007,-2067,-8,-1,18,user1
2025-03-07 11:26:33.148192,none,-841,8031,-2059,-8,0,20,user1
2025-03-07 11:26:33.153225,none,-835,8013,-2076,-7,3,27,user1
2025-03-07 11:26:33.157823,none,-780,7988,-2120,-10,5,33,user1
2025-03-07 11:26:33.162849,none,-804,7963,-2090,-15,6,36,user1
2025-03-07 11:26:33.167878,none,-814,7997,-2048,-17,3,40,user1
2025-03-07 11:26:33.172865,none,-790,8043,-2053,-18,7,44,user1
2025-03-07 11:26:33.177898,none,-783,8012,-2063,-18,7,44,user1
2025-03-07 11:26:33.182929,none,-783,7980,-2072,-20,9,45,user1
2025-03-07 11:26:33.188018,none,-787,7985,-2072,-25,11,50,user1
2025-03-07 11:26:33.193064,none,-792,7954,-2046,-30,11,57,user1
2025-03-07 11:26:33.198091,none,-798,7962,-2056,-33,14,61,user1
2025-03-07 11:26:33.203118,none,-795,7934,-2067,-40,14,68,user1
2025-03-07 11:26:33.208169,none,-761,7915,-2109,-47,11,72,user1
2025-03-07 11:26:33.212862,none,-749,7894,-2136,-75,0,92,user1
2025-03-07 11:26:33.217901,none,-727,7896,-2121,-87,-4,101,user1
2025-03-07 11:26:33.222930,none,-769,7979,-2093,-96,-7,117,user1
2025-03-07 11:26:33.227967,none,-766,8028,-2087,-102,-9,124,user1
2025-03-07 11:26:33.233010,none,-799,8087,-2020,-105,-10,139,user1
2025-03-07 11:26:33.238253,none,-850,8203,-1932,-98,-10,141,user1
2025-03-07 11:26:33.243285,none,-870,8406,-1834,-80,-4,145,user1
2025-03-07 11:26:33.248498,up,-918,8495,-1716,49,25,124,user1
2025-03-07 11:26:33.253538,up,-523,6847,-2421,55,24,143,user1
2025-03-07 11:26:33.258575,up,-601,7487,-2351,-12,1,170,user1
2025-03-07 11:26:33.263644,up,-581,7551,-2210,-66,-18,176,user1
2025-03-07 11:26:33.268683,up,-640,7767,-2040,-150,-36,167,user1
2025-03-07 11:26:33.272862,up,-672,7859,-1931,-169,-33,161,user1
2025-03-07 11:26:33.277902,up,-639,7884,-1956,-173,-29,164,user1
2025-03-07 11:26:33.282949,up,-590,7839,-2043,-175,-26,168,user1
2025-03-07 11:26:33.287987,up,-530,7744,-2118,-192,-31,172,user1
2025-03-07 11:26:33.293096,up,-564,7673,-2005,-250,-40,193,user1
2025-03-07 11:26:33.298198,up,-576,7740,-2013,-282,-44,201,user1
2025-03-07 11:26:33.303231,up,-618,7856,-1958,-305,-50,214,user1
2025-03-07 11:26:33.308014,up,-631,7985,-1870,-317,-54,220,user1
2025-03-07 11:26:33.313044,up,-616,8056,-1843,-331,-58,224,user1
2025-03-07 11:26:33.318082,up,-597,8075,-1817,-337,-61,221,user1
2025-03-07 11:26:33.323146,up,-611,8145,-1778,-342,-66,214,user1
2025-03-07 11:26:33.328164,up,-556,8208,-1747,-338,-67,210,user1
2025-03-07 11:26:33.333183,up,-573,8303,-1694,-300,-70,191,user1
2025-03-07 11:26:33.338316,up,-571,8262,-1647,-272,-68,182,user1
2025-03-07 11:26:33.343344,up,-534,8283,-1659,-243,-65,171,user1
2025-03-07 11:26:33.348518,up,-505,8356,-1670,-178,-68,141,user1
2025-03-07 11:26:33.353579,up,-524,8345,-1668,-145,-68,120,user1
2025-03-07 11:26:33.358625,up,-520,8333,-1664,-114,-66,102,user1
2025-03-07 11:26:33.363665,up,-517,8315,-1646,-84,-66,83,user1
2025-03-07 11:26:33.368193,up,-486,8321,-1632,-51,-64,64,user1
2025-03-07 11:26:33.373217,up,-481,8219,-1694,5,-59,37,user1
2025-03-07 11:26:33.378201,up,-493,8161,-1709,22,-54,27,user1
2025-03-07 11:26:33.383246,up,-518,8167,-1727,39,-50,17,user1
2025-03-07 11:26:33.388280,up,-547,8172,-1718,55,-46,5,user1
2025-03-07 11:26:33.393324,up,-592,8158,-1713,85,-40,-11,user1
2025-03-07 11:26:33.398379,up,-604,8131,-1740,100,-38,-20,user1
2025-03-07 11:26:33.403421,up,-624,8155,-1780,113,-31,-28,user1
2025-03-07 11:26:33.408455,up,-619,8095,-1793,127,-13,-39,user1
2025-03-07 11:26:33.413483,up,-579,8078,-1796,137,-6,-47,user1
2025-03-07 11:26:33.418512,up,-630,8056,-1842,144,3,-55,user1
2025-03-07 11:26:33.423538,up,-628,8039,-1854,151,14,-61,user1
2025-03-07 11:26:33.428572,up,-619,8025,-1906,157,28,-73,user1
2025-03-07 11:26:33.433604,up,-601,7990,-1912,162,35,-81,user1
2025-03-07 11:26:33.438845,up,-605,7979,-1914,164,38,-86,user1
2025-03-07 11:26:33.443881,up,-599,7969,-1902,172,41,-90,user1
2025-03-07 11:26:33.448914,up,-596,7840,-1949,173,43,-102,user1
2025-03-07 11:26:33.453948,up,-601,7828,-1956,169,42,-109,user1
2025-03-07 11:26:33.458982,up,-595,7817,-1968,164,39,-120,user1
2025-03-07 11:26:33.463826,up,-631,7833,-1941,153,42,-129,user1
2025-03-07 11:26:33.468860,none,-615,7853,-1966,143,37,-156,user1
2025-03-07 11:26:33.473908,none,-589,7786,-2006,134,37,-167,user1
2025-03-07 11:26:33.478980,none,-590,7658,-2032,119,33,-171,user1
2025-03-07 11:26:33.484012,none,-577,7440,-2120,89,26,-173,user1
2025-03-07 11:26:33.489042,none,-474,6789,-2403,-45,-8,-152,user1
2025-03-07 11:26:33.494080,none,-765,8294,-1944,-118,-25,-157,user1
2025-03-07 11:26:34.457807,none,-695,7986,-1951,12,4,10,user1
2025-03-07 11:26:34.462837,none,-649,7992,-1991,8,3,10,user1
2025-03-07 11:26:34.467874,none,-666,7993,-1989,4,4,9,user1
2025-03-07 11:26:34.472906,none,-690,7990,-1965,3,4,5,user1
2025-03-07 11:26:34.477938,none,-718,7958,-1969,8,6,3,user1
2025-03-07 11:26:34.482970,none,-686,7998,-1965,7,5,2,user1
2025-03-07 11:26:34.487549,none,-701,7951,-1989,7,6,4,user1
2025-03-07 11:26:34.492594,none,-710,7953,-1966,3,2,4,user1
2025-03-07 11:26:34.497699,none,-720,7982,-1974,2,1,4,user1
2025-03-07 11:26:34.502767,none,-705,7988,-1952,1,-2,10,user1
2025-03-07 11:26:34.507815,none,-707,7987,-1978,4,0,9,user1
2025-03-07 11:26:34.512182,none,-717,8015,-1966,-1,1,7,user1
2025-03-07 11:26:34.517228,none,-734,7958,-1962,0,1,11,user1
2025-03-07 11:26:34.522321,none,-713,7986,-1960,-3,5,11,user1
2025-03-07 11:26:34.527360,none,-734,7981,-1941,-2,2,14,user1
2025-03-07 11:26:34.532686,none,-700,8001,-1962,-3,3,20,user1
2025-03-07 11:26:34.538098,none,-677,7983,-2002,-5,2,19,user1
2025-03-07 11:26:34.543142,none,-684,7958,-1971,-9,3,23,user1
2025-03-07 11:26:34.548197,none,-687,7952,-1963,-11,2,21,user1
2025-03-07 11:26:34.553163,none,-675,8009,-1970,-15,5,21,user1
2025-03-07 11:26:34.558199,none,-676,8043,-1986,-12,5,21,user1
2025-03-07 11:26:34.563316,none,-668,8024,-1997,-8,8,18,user1
2025-03-07 11:26:34.567625,none,-672,8023,-1968,-5,9,20,user1
2025-03-07 11:26:34.572664,none,-670,8014,-1964,2,6,13,user1
2025-03-07 11:26:34.577691,none,-682,7995,-1970,9,7,10,user1
2025-03-07 11:26:34.582766,none,-658,7992,-1969,9,8,9,user1
2025-03-07 11:26:34.587534,none,-676,7995,-1956,13,9,8,user1
2025-03-07 11:26:34.592561,none,-681,8020,-1940,12,9,3,user1
2025-03-07 11:26:34.597589,none,-679,8002,-1942,5,9,4,user1
2025-03-07 11:26:34.602617,none,-702,7965,-1963,0,12,6,user1
2025-03-07 11:26:34.607691,none,-695,7980,-1940,-3,10,6,user1
2025-03-07 11:26:34.612725,none,-677,8018,-1941,-6,9,3,user1
2025-03-07 11:26:34.617253,none,-692,7995,-1937,-10,8,8,user1
2025-03-07 11:26:34.622283,none,-700,7999,-1934,-14,10,13,user1
2025-03-07 11:26:34.627318,none,-732,8041,-1924,-13,8,17,user1
2025-03-07 11:26:34.632588,none,-688,8045,-1972,-10,4,21,user1
2025-03-07 11:26:34.637629,none,-691,7969,-1979,-13,2,23,user1
2025-03-07 11:26:34.642662,none,-670,7997,-1951,-19,0,28,user1
2025-03-07 11:26:34.647517,none,-676,7987,-1988,-23,-3,30,user1
2025-03-07 11:26:34.652564,none,-715,8080,-1940,-29,-1,33,user1
2025-03-07 11:26:34.657607,none,-700,8181,-1953,-20,2,42,user1
2025-03-07 11:26:34.662646,none,-728,8159,-1938,-6,5,49,user1
2025-03-07 11:26:34.667685,none,-735,8076,-1939,7,11,59,user1
2025-03-07 11:26:34.672723,none,-715,7976,-1943,5,14,72,user1
2025-03-07 11:26:34.677754,none,-680,7946,-1950,-4,16,76,user1
2025-03-07 11:26:34.682723,none,-672,7944,-1968,-20,13,81,user1
2025-03-07 11:26:34.687780,none,-664,7990,-1957,-32,10,87,user1
2025-03-07 11:26:34.692829,none,-697,8128,-1897,-39,4,92,user1
2025-03-07 11:26:34.697882,none,-680,8258,-1869,-29,3,94,user1
2025-03-07 11:26:34.702917,none,-715,8521,-1744,-9,4,88,user1
2025-03-07 11:26:34.707968,up,-830,8921,-1590,45,14,73,user1
2025-03-07 11:26:34.713034,up,-454,7034,-2334,51,9,100,user1
2025-03-07 11:26:34.718073,up,-576,7701,-2160,-12,-16,117,user1
2025-03-07 11:26:34.723107,up,-553,7930,-2027,-55,-28,109,user1
2025-03-07 11:26:34.728139,up,-522,7915,-1981,-83,-36,97,user1
2025-03-07 11:26:34.733282,up,-676,8086,-1856,-97,-37,83,user1
2025-03-07 11:26:34.738312,up,-699,8148,-1880,-80,-31,79,user1
2025-03-07 11:26:34.743370,up,-660,8160,-1905,-60,-27,75,user1
2025-03-07 11:26:34.748689,up,-639,8086,-1920,-34,-23,63,user1
2025-03-07 11:26:34.753750,up,-640,8085,-1930,-23,-19,60,user1
2025-03-07 11:26:34.758802,up,-649,8064,-1937,-8,-13,53,user1
2025-03-07 11:26:34.763841,up,-612,8037,-1948,6,-10,51,user1
2025-03-07 11:26:34.768887,up,-635,7971,-1959,21,4,37,user1
2025-03-07 11:26:34.773947,up,-607,7919,-1973,24,9,31,user1
2025-03-07 11:26:34.778972,up,-615,7882,-1991,18,11,24,user1
2025-03-07 11:26:34.783936,up,-628,7871,-1989,10,11,18,user1
2025-03-07 11:26:34.789048,up,-598,7909,-1954,4,16,11,user1
2025-03-07 11:26:34.794088,up,-622,7935,-1941,2,18,8,user1
2025-03-07 11:26:34.799131,up,-606,7938,-1967,0,17,4,user1
2025-03-07 11:26:34.804159,up,-599,8000,-1931,3,20,1,user1
2025-03-07 11:26:34.809179,up,-601,8009,-1915,12,18,-8,user1
2025-03-07 11:26:34.814203,up,-624,8043,-1905,15,16,-13,user1
2025-03-07 11:26:34.819232,up,-590,8057,-1893,20,15,-22,user1
2025-03-07 11:26:34.824318,up,-590,8094,-1890,39,13,-34,user1
2025-03-07 11:26:34.828935,up,-594,8061,-1886,48,7,-43,user1
2025-03-07 11:26:34.834200,up,-595,8041,-1876,53,3,-45,user1
2025-03-07 11:26:34.839237,up,-624,8031,-1905,60,2,-49,user1
2025-03-07 11:26:34.843780,up,-614,7981,-1891,61,-1,-52,user1
2025-03-07 11:26:34.848802,up,-614,8007,-1941,63,-8,-56,user1
2025-03-07 11:26:34.853825,up,-632,7988,-1947,63,-9,-60,user1
2025-03-07 11:26:34.858075,up,-643,8045,-1934,64,-10,-59,user1
2025-03-07 11:26:34.863111,up,-633,8039,-1973,64,-4,-59,user1
2025-03-07 11:26:34.868151,up,-683,8016,-1946,64,-3,-57,user1
